"Year","GDP","Population","CPI","Region","NationalCPI","Employment","rGDPpc","rGDPwk","GDPpc","rGDP","Inflation"
1997,29207,1017902,63.3972992181947,"Saskatchewan",65.985401459854,464400,43484.3637171949,95311.8449536179,28693.3319710542,44262.8207964602,NA
1998,29887,1017332,64.2501776830135,"Saskatchewan",66.6423357664234,468700,44082.8239649195,95683.5235115842,29377.823562023,44846.8674698795,NA
1999,31155,1014524,65.3873489694385,"Saskatchewan",67.8102189781022,469600,45286.6591459867,97837.3138488565,30708.9827347603,45944.402583423,NA
2000,34319,1007565,67.0931058990761,"Saskatchewan",69.6350364963504,472900,48914.0636410502,104216.744623588,34061.3260682934,49284.0985324948,NA
2001,33739,1000307,69.0831556503198,"Saskatchewan",71.3868613138686,458600,47247.6933221583,103057.562939399,33728.6453058911,47262.1983640082,NA
2002,35095,996854,71.0732054015636,"Saskatchewan",72.992700729927,467700,48231.887518132,102801.26149241,35205.7573125051,48080.15,NA
2003,37559,996422,72.7078891257996,"Saskatchewan",75.036496350365,475900,50234.0467578209,105178.208317969,37693.8686620729,50054.3093385214,NA
2004,41564,997305,74.3425728500355,"Saskatchewan",76.4233576642336,479800,54533.481581956,113352.467380351,41676.3176761372,54386.5138490926,NA
2005,44927,993510,75.9772565742715,"Saskatchewan",78.1021897810219,481800,57899.1204317892,119392.600955141,45220.4809211784,57523.3551401869,NA
2006,46215,992313,77.5408670931059,"Saskatchewan",79.6350364963504,491600,58483.0606621957,118050.246897651,46573.0067025223,58033.5013748854,NA
2007,52419,1002074,79.7441364605544,"Saskatchewan",81.3868613138686,506300,64273.8977298303,127211.538206048,52310.5080063947,64407.201793722,NA
2008,67656,1017368,82.3738450604122,"Saskatchewan",83.2846715328467,518700,79847.8390159327,156611.984353116,66501.0104504958,81234.6362839614,NA
2009,60117,1034791,83.226723525231,"Saskatchewan",83.5036496350365,527100,69572.7547780281,136583.685239064,58095.7893912877,71993.2604895105,NA
2010,63402,1051426,84.363894811656,"Saskatchewan",85.036496350365,535100,70911.8617071445,139335.778559701,60300.9626925718,74558.5751072961,NA
2011,74856,1065661,86.7093105899076,"Saskatchewan",87.5182481751825,540500,80261.806112641,158245.840081042,70243.726663545,85531.8765638032,NA
2012,78006,1083005,88.0597014925373,"Saskatchewan",88.8321167883212,549600,81082.5756480994,159775.900363482,72027.3682946986,87812.8348397699,NA
2013,83209,1098868,89.3390191897655,"Saskatchewan",89.6350364963504,563500,84478.6522331616,164739.818317923,75722.4707608193,92830.8876221498,NA
2014,82905,1111989,91.4712153518124,"Saskatchewan",91.3868613138686,566900,81582.3987754815,160025.98347495,74555.5936254765,90718.7300319489,NA
2015,79680,1122210,92.9637526652452,"Saskatchewan",92.4087591240876,565200,76835.5231347623,152557.665281425,71002.7534953351,86225.5924170616,NA
2016,75694,1135496,93.9587775408671,"Saskatchewan",93.7226277372263,561100,71126.4921690829,143938.419804001,66661.6174781769,80763.8473520249,NA
2017,80257,1147315,95.5223880597015,"Saskatchewan",95.1824817518248,562500,73492.534677323,149900.599863667,69952.0184081965,84319.0874233129,NA
2018,83672,1156210,97.72565742715,"Saskatchewan",97.3722627737226,566500,74320.4218891929,151685.816403361,72367.4764964842,85930.0149925037,NA
2019,84501,1164223,99.4314143567875,"Saskatchewan",99.2700729927007,576900,73115.1427882398,147551.275580435,72581.455614603,85122.3308823529,NA
2020,77778,1167386,100,"Saskatchewan",100,547500,66625.7775919876,142060.273972603,66625.7775919876,77778,NA
2021,88352,1167711,102.629708599858,"Saskatchewan",103.357664233577,561700,73204.5924972913,152184.098112168,75662.5569169084,85481.8079096045,NA
2022,115195,1178455,109.381663113006,"Saskatchewan",110.36496350365,581500,88570.5622681154,179495.1366426,97750.8687221829,104376.421957672,NA
2023,109702,1209307,113.717128642502,"Saskatchewan",114.671532846715,592200,79108.3562634681,161543.885491229,90714.7647371594,95666.2889879058,NA
2024,NA,1239865,NA,"Saskatchewan",NA,NA,NA,NA,NA,NA,NA
1901,NA,73000,NA,"Alberta",3.34261945684859,NA,NA,NA,NA,NA,NA
1902,NA,96000,NA,"Alberta",3.39444321270219,NA,NA,NA,NA,NA,NA
1903,NA,119000,NA,"Alberta",3.42035480627991,NA,NA,NA,NA,NA,NA
1904,NA,142000,NA,"Alberta",3.47217856213351,NA,NA,NA,NA,NA,NA
1905,NA,166000,NA,"Alberta",3.49809072440937,NA,NA,NA,NA,NA,NA
1906,NA,185000,NA,"Alberta",3.57582550514255,NA,NA,NA,NA,NA,NA
1907,NA,236000,NA,"Alberta",3.67947301684974,NA,NA,NA,NA,NA,NA
1908,NA,266000,NA,"Alberta",3.75720836628106,NA,NA,NA,NA,NA,NA
1909,NA,301000,NA,"Alberta",3.83494314701423,NA,NA,NA,NA,NA,NA
1910,NA,336000,NA,"Alberta",3.93859065872142,NA,NA,NA,NA,NA,NA
1911,NA,374000,NA,"Alberta",4.04223760173047,NA,NA,NA,NA,NA,NA
1912,NA,4e+05,NA,"Alberta",4.22362046286897,NA,NA,NA,NA,NA,NA
1913,NA,429000,NA,"Alberta",4.35317899945574,NA,NA,NA,NA,NA,NA
1914,NA,459000,NA,"Alberta",4.37956204379562,NA,NA,NA,NA,NA,NA
1915,NA,480000,NA,"Alberta",4.45255474452555,NA,NA,NA,NA,NA,NA
1916,NA,496000,NA,"Alberta",4.89051094890511,NA,NA,NA,NA,NA,NA
1917,NA,508000,NA,"Alberta",5.76642335766423,NA,NA,NA,NA,NA,NA
1918,NA,522000,NA,"Alberta",6.4963503649635,NA,NA,NA,NA,NA,NA
1919,NA,541000,NA,"Alberta",7.15328467153285,NA,NA,NA,NA,NA,NA
1920,NA,565000,NA,"Alberta",8.32116788321168,NA,NA,NA,NA,NA,NA
1921,NA,588500,NA,"Alberta",7.2992700729927,232549.462731496,NA,NA,NA,NA,NA
1922,NA,592000,NA,"Alberta",6.71532846715328,237563.188778549,NA,NA,NA,NA,NA
1923,NA,593000,NA,"Alberta",6.71532846715328,227955.549464956,NA,NA,NA,NA,NA
1924,NA,597000,NA,"Alberta",6.56934306569343,230179.843191625,NA,NA,NA,NA,NA
1925,NA,602000,NA,"Alberta",6.64233576642336,226063.949283465,NA,NA,NA,NA,NA
1926,398.328284321098,607600,7.01609140563883,"Alberta",6.71532846715328,242400.036500774,9762.38925637406,24470.4076690762,655.576504807601,5931.62771217288,NA
1927,474.600600429706,633000,6.80560866346967,"Alberta",6.64233576642336,259643.519067541,11287.6555489939,27518.8303878076,749.763981721494,7145.08596251315,NA
1928,441.330722020345,658000,7.01609140563883,"Alberta",6.64233576642336,281907.215377947,10097.5832387166,23568.7822398152,670.715383009643,6644.20977107553,NA
1929,394.05007834233,684000,7.50721780403355,"Alberta",6.71532846715328,290723.462901486,8578.82989017594,20183.8530207269,576.09660576364,5867.91964488034,NA
1930,367.1735547803,708000,6.66528683535689,"Alberta",6.64233576642336,268184.625322105,7807.5956113648,20611.8366636682,518.606715791385,5527.77769284628,NA
1931,270.614493747734,731600,5.33222946828551,"Alberta",5.98540145985401,279596.637637399,6179.93733138185,16170.5884228209,369.894059250593,4521.24215163896,NA
1932,231.915813089465,740000,4.77094215583441,"Alberta",5.47445255474453,250188.803693255,5724.76871950572,16932.5277146622,313.399747418196,4236.32885243423,NA
1933,198.220349800171,750000,4.77094215583441,"Alberta",5.18248175182482,255900.240147616,5099.75360049267,14946.5088354867,264.293799733562,3824.8152003695,NA
1934,249.157456943181,758000,4.8411030698908,"Alberta",5.25547445255474,255106.397548089,6254.50227228376,18584.060485968,328.703769054329,4740.91272239109,NA
1935,254.61433874483,765000,5.12174672611635,"Alberta",5.32846715328467,262534.266918426,6246.2466484093,18200.9714088784,332.829200973634,4778.37868603312,NA
1936,259.951583020819,772800,5.26206855422913,"Alberta",5.4014598540146,276910.878833142,6227.50665775772,17379.6607969856,336.37627202487,4812.61714511517,NA
1937,345.434391663847,776000,5.54271221045468,"Alberta",5.62043795620438,268473.104453424,7920.15525136348,22892.5742396826,445.147411937948,6146.04047505806,NA
1938,368.239113921522,781000,5.33222946828551,"Alberta",5.62043795620438,275485.87628016,8388.97161601818,23782.6596433105,471.496944841898,6551.7868321102,NA
1939,357.835440013279,786000,5.82335586668023,"Alberta",5.62043795620438,281508.251295213,8100.10496708953,22616.32643036,455.261374062696,6366.68250413237,NA
1940,420.843294795279,790000,6.0338386088494,"Alberta",5.83941605839416,280658.362376049,9122.71066249259,25678.6983375635,532.713031386429,7206.94142336915,NA
1941,438.234252668784,796200,6.31448226507495,"Alberta",6.2043795620438,273868.218524846,8871.26979854654,25790.8896901155,550.407250274785,7063.30501360276,NA
1942,680.645164560962,776000,6.52496500724412,"Alberta",6.42335766423358,274034.544935784,13655.1645303497,38668.1455727943,877.12005742392,10596.4076755513,NA
1943,603.921313274864,785000,6.73544774941328,"Alberta",6.56934306569343,278226.043044198,11710.8591533838,33041.5669749,769.326513725942,9193.02443540627,NA
1944,777.423006563701,808000,6.80560866346967,"Alberta",6.64233576642336,294702.494214654,14485.2235745875,39714.8340378204,962.157186341214,11704.0606482667,NA
1945,751.401378958111,808000,6.87576957752606,"Alberta",6.71532846715328,302540.792743416,13848.2012641602,36984.5881607479,929.952201680831,11189.3466214414,NA
1946,927.668974731169,803400,7.08625231969522,"Alberta",6.86131386861314,337857.377747498,16828.82980553,40017.7197724755,1154.67883337213,13520.2818657628,NA
1947,1036.74433005001,825000,7.71770054620272,"Alberta",7.51824817518248,344125.247550888,16714.7953182526,40071.7652531996,1256.65979400001,13789.7061375584,NA
1948,1243.54730826217,854000,8.77011425704854,"Alberta",8.61313868613139,348873.269139024,16906.0831611874,41384.067788526,1456.14438906578,14437.795019654,NA
1949,1256.88868893231,885000,9.12091882733048,"Alberta",8.90510948905109,350029.531152686,15948.2958584539,40323.0029999237,1420.21320783312,14114.2418347317,NA
1950,1292.76663878536,913000,9.47172339761243,"Alberta",9.12408759124088,352843.219590129,15518.8634842142,40155.8583938394,1415.9546974648,14168.7223610876,NA
1951,1547.46550661837,939500,10.3136543662891,"Alberta",10.0729927007299,359325.006982995,16351.8040282541,42753.8289459262,1647.1160262037,15362.5198845447,NA
1952,1719.82137842032,973000,10.4539761944019,"Alberta",10.3649635036496,368144.749189031,17053.0759263193,45070.9752423737,1767.54509601266,16592.6428763087,NA
1953,1896.381869887,1012000,10.3838152803455,"Alberta",10.2189781021898,369646.806136024,18337.402327394,50203.1962599832,1873.89512834683,18557.4511553227,NA
1954,1900.7183249944,1057000,10.4539761944019,"Alberta",10.2919708029197,370790.897745542,17472.0646902603,49806.9733909135,1798.21979658883,18467.9723776051,NA
1955,2106.03505952057,1091000,10.4539761944019,"Alberta",10.2919708029197,380661.333759664,18756.0896798642,53756.1659825722,1930.37127362106,20462.8938407318,NA
1956,2485.72153482032,1123100,10.5241371084583,"Alberta",10.4379562043796,401061.420459137,21204.0381654912,59378.0753990262,2213.2682172739,23814.2552636632,NA
1957,2731.13496314946,1164000,10.8047807646838,"Alberta",10.8029197080292,414779.55490061,21719.4605015021,60951.5385342616,2346.33587899438,25281.4520237484,NA
1958,2838.35141321173,1206000,11.0854244209094,"Alberta",11.0948905109489,428411.986748633,21212.6944013489,59714.737774219,2353.52521825185,25582.5094480268,NA
1959,3072.81048745828,1248000,11.2257462490221,"Alberta",11.1678832116788,448522.378304487,22047.0418961468,61345.2296190946,2462.18789059157,27514.7082863912,NA
1960,3178.59516657408,1291000,11.2959071630785,"Alberta",11.3138686131387,462369.872718857,21761.9518663026,60762.3496189156,2462.11864180796,28094.6798593967,NA
1961,3385.16628981103,1332000,11.3660680771349,"Alberta",11.4598540145985,480426.524699642,22176.6885533995,61485.6749876493,2541.41613349176,29539.3491531281,NA
1962,3644.66578962893,1369000,11.5063899052477,"Alberta",11.6058394160584,498351.706465149,22939.1702697724,63015.1832368906,2662.283264886,31403.7240993185,NA
1963,3925.06005592728,1403000,11.6467117333605,"Alberta",11.7518248175182,506996.499828244,23805.8299058379,65877.3371595373,2797.61942689044,33399.5793578905,NA
1964,4220.20477627551,1430000,11.6467117333605,"Alberta",11.970802919708,520686.759710231,24653.2515073232,67707.0215403435,2951.19215124161,35254.1496554722,NA
1965,4655.09236307676,1450000,11.8571944755296,"Alberta",12.2627737226277,538247.145424446,26180.1171486665,70527.3965468621,3210.40852625983,37961.1698655664,NA
1966,5268.42507754752,1463200,12.278159959868,"Alberta",12.7737226277372,552533.310107896,28187.6995869722,74645.7114551225,3600.61856037966,41244.2420356577,NA
1967,5650.68900081831,1490000,12.6991254442063,"Alberta",13.2116788321168,565292.337826562,28704.9721202903,75660.6902256562,3792.40872538141,42770.4084592325,NA
1968,6232.59292655881,1524000,13.2604127566574,"Alberta",13.7226277372263,590710.783846644,29802.0756875299,76887.6488965313,4089.62790456615,45418.3633477956,NA
1969,6877.52270263693,1559000,13.8217000691085,"Alberta",14.3795620437956,611930.953307609,30678.9335302553,78159.8922478845,4411.49628135787,47828.457373668,NA
1970,7454.14970707118,1595000,14.2426655534468,"Alberta",14.8175182481752,625088.492097053,31540.0191444555,80478.7340855346,4673.44809220764,50306.3305354065,NA
1971,8178.82768338684,1665717,14.5934701237288,"Alberta",15.2554744525547,644962.815739191,32185.786139143,83124.8094029881,4910.09438181086,53612.4111303348,NA
1972,9314.24393643022,1694090,15.2249183502363,"Alberta",15.985401459854,670213.984859568,34394.3876036555,86938.1860297732,5498.08093810259,58267.1880954768,NA
1973,11806.4528261097,1725327,16.2773320610821,"Alberta",17.2262773722628,702071.100610769,39724.3300559353,97621.8208423509,6843.02327970856,68537.4592024166,NA
1974,16538.128778224,1754621,17.9611939984354,"Alberta",19.1240875912409,744492.695222222,49285.8581007473,116156.951144804,9425.4706732816,86478.0016265913,NA
1975,19534.1329177909,1808689,19.9958605060707,"Alberta",21.1678832116788,769972.231027737,51021.4515966013,119850.995332169,10800.1612868718,92281.9382668052,NA
1976,22394.0414579668,1869287,21.679722443424,"Alberta",22.7007299270073,854900,52773.5938449962,115392.435276326,11979.9910115283,98648.9929177314,NA
1977,25653.5143151734,1948263,23.5039062088901,"Alberta",24.5255474452555,903700,53688.4140541191,115745.436129601,13167.3774614482,104599.15063032,NA
1978,30425.1258255462,2022241,25.468411802469,"Alberta",26.7153284671533,959200,56316.9275808783,118730.608786575,15045.2521858405,113886.399948083,NA
1979,37266.1170771737,2096966,27.643400138217,"Alberta",29.1970802919708,1033900,60867.2009891052,123451.446938118,17771.4455442643,127636.45098932,NA
1980,45318.7535465547,2191029,30.4768486523842,"Alberta",32.1167883211679,1102500,64401.7578029442,127987.409521294,20683.7762286828,141106.118997227,NA
1981,54601,2291104,34.4160331720802,"Alberta",36.1313868613139,1182800,65958.5593634855,127762.867088197,23831.7422517703,151117.919191919,NA
1982,58434,2369827,38.2861091914305,"Alberta",40.0729927007299,1164300,61531.4565594135,125241.696387379,24657.4960957066,145818.907103825,NA
1983,60364,2393587,40.2902557014513,"Alberta",42.4087591240876,1133800,59466.6163350066,125541.11818086,25219.0540807583,142338.51979346,NA
1984,64720,2393907,41.3268832066344,"Alberta",44.2335766423358,1138100,61119.4133352473,128560.04869444,27035.3025409926,146314.191419142,NA
1985,69021,2404490,42.5708362128542,"Alberta",45.985401459854,1173800,62422.0877251666,127869.556750968,28705.0476400401,150093.285714286,NA
1986,59731,2432930,44.0221147201106,"Alberta",47.8832116788321,1184500,51272.7840555195,105312.869997632,24551.0557229349,124743.094512195,NA
1987,61711,2440877,45.8189357290947,"Alberta",50,1187700,50564.6126371792,103916.814010272,25282.3063185896,123422,NA
1988,65518,2456614,47.0628887353144,"Alberta",51.970802919708,1222300,51317.3572251266,103139.11331281,26670.0425870731,126066.938202247,NA
1989,69238,2498325,48.9979267449896,"Alberta",54.5985401459854,1251300,50759.174422264,101344.932820669,27713.7682247106,126812.914438503,NA
1990,75436,2547788,51.8313752591569,"Alberta",57.2262773722628,1276800,51739.2189713154,103242.920758529,29608.4289587674,131820.56122449,NA
1991,75186,2592306,54.8721492743608,"Alberta",60.4379562043796,1284400,47988.9166331981,96856.0857378847,29003.5204177285,124401.956521739,NA
1992,76762,2632672,55.7014512785072,"Alberta",61.3138686131387,1280000,47554.4111331251,97808.7239583333,29157.4491619161,125195.166666667,NA
1993,83061,2667292,56.2543192812716,"Alberta",62.4817518248175,1288700,49839.4677265938,103155.438466208,31140.5725357404,132936.413551402,NA
1994,90030,2700606,57.0836212854181,"Alberta",62.5547445255474,1324500,53292.4599106638,108661.334080406,33336.9621484956,143921.936989498,NA
1995,93759,2734519,58.3966827919834,"Alberta",63.941605839416,1364900,53622.6758809858,107430.746594913,34287.2000523675,146632.226027397,NA
1996,100679,2775133,59.7097442985487,"Alberta",64.8905109489051,1405600,55907.9924225823,110381.413443126,36278.9819442888,155152.114735658,NA
1997,109319,2829848,60.8845888044229,"Alberta",65.985401459854,1453200,58544.3081617217,114004.605947448,38630.6967724061,165671.493362832,NA
1998,109464,2899066,61.6447823082239,"Alberta",66.6423357664234,1508900,56658.2297284946,108858.073713346,37758.3676949749,164255.947426068,NA
1999,119233,2952692,63.1651693158258,"Alberta",67.8102189781022,1543200,59550.1935110304,113940.75944691,40381.1166217133,175833.379978471,NA
2000,147112,3004198,65.3075328265377,"Alberta",69.6350364963504,1583100,70322.0851306209,133447.961281815,48968.8096457024,211261.467505241,NA
2001,154406,3058554,66.8279198341396,"Alberta",71.3868613138686,1627400,70717.9613230574,132908.137812758,50483.3329736863,216294.703476483,NA
2002,153977,3128757,69.1085003455425,"Alberta",72.992700729927,1673800,67422.4588231045,126029.686939897,49213.4735935069,210948.49,NA
2003,174133,3183291,72.1492743607464,"Alberta",75.036496350365,1729000,72900.7830621787,134218.858655168,54702.1934218392,232064.406614786,NA
2004,194668,3238817,73.1859018659295,"Alberta",76.4233576642336,1774800,78646.9785000699,143522.183324691,60104.6616712213,254723.170964661,NA
2005,225643,3321839,74.7062888735314,"Alberta",78.1021897810219,1820400,86972.1237312719,158705.445244652,67927.1331331832,288907.392523364,NA
2006,246099,3421435,77.6088458880442,"Alberta",79.6350364963504,1916600,90322.7957573673,161240.516906036,71928.5913659035,309033.574702108,NA
2007,261122,3514151,81.4789219073946,"Alberta",81.3868613138686,1994400,91299.5725866455,160870.680056625,74305.8565212479,320840.484304933,NA
2008,296229,3595875,84.0359364201797,"Alberta",83.2846715328467,2050300,98914.0328317696,173478.270403814,82380.2273438315,355682.49780894,NA
2009,245843,3679010,83.9668279198341,"Alberta",83.5036496350365,2030200,80024.2147652864,145015.213458593,66823.1399207939,294409.886363636,NA
2010,270203,3732104,84.7961299239807,"Alberta",85.036496350365,2029100,85139.495213364,156596.249886046,72399.6437398315,317749.450643777,NA
2011,299689,3787705,86.8693849343469,"Alberta",87.5182481751825,2103200,90405.7470817312,162813.950290133,79121.5260956173,342430.300250208,NA
2012,312707,3871947,87.8369039391845,"Alberta",88.8321167883212,2166600,90915.553705454,162475.863298796,80762.2108463778,352020.205423172,NA
2013,342646,3978532,89.0808569454043,"Alberta",89.6350364963504,2211100,96082.658527339,172885.862962368,86123.726037644,382267.931596091,NA
2014,376807,4081271,91.3614374568072,"Alberta",91.3868613138686,2246900,101027.537447511,183506.501751721,92325.895535974,412320.758785942,NA
2015,324054,4150147,92.3980649619903,"Alberta",92.4087591240876,2265600,84496.8984864953,154782.198871395,78082.5353897103,350674.549763033,NA
2016,304294,4195427,93.4346924671735,"Alberta",93.7226277372263,2204600,77387.8468878843,147271.64215971,72529.9236525865,324675.062305296,NA
2017,332256,4237310,94.8859709744299,"Alberta",95.1824817518248,2221100,82380.7174921848,157162.053953811,78412.0113940212,349072.63803681,NA
2018,346160,4292556,97.1665514858328,"Alberta",97.3722627737226,2280100,82818.1738748224,155914.937579673,80641.9298897906,355501.649175412,NA
2019,352111,4355377,98.8942639944713,"Alberta",99.2700729927007,2307800,81439.5749140862,153696.183148708,80845.1254621586,354700.051470588,NA
2020,301305,4407495,100,"Alberta",100,2143700,68361.9607055708,140553.715538555,68361.9607055708,301305,NA
2021,380053,4431531,103.178991015895,"Alberta",103.357664233577,2259600,82975.0814064543,162730.857443895,85761.10603762,367706.645480226,NA
2022,472776,4510747,109.813407049067,"Alberta",110.36496350365,2376100,94967.6582094007,180284.954069727,104811.021323076,428375.079365079,NA
2023,452410,4684514,113.407049067035,"Alberta",114.671532846715,2461100,84219.3794001725,160305.091979773,96575.6533121686,394526.86187142,NA
2024,NA,4888723,NA,"Alberta",NA,NA,NA,NA,NA,NA,NA
1867,NA,32000,NA,"British Columbia",3.5240023179871,NA,NA,NA,NA,NA,NA
1868,NA,33000,NA,"British Columbia",3.5240023179871,NA,NA,NA,NA,NA,NA
1869,NA,34000,NA,"British Columbia",3.5240023179871,NA,NA,NA,NA,NA,NA
1870,NA,36000,NA,"British Columbia",3.5240023179871,NA,NA,NA,NA,NA,NA
1871,NA,36000,NA,"British Columbia",3.62845055668236,NA,NA,NA,NA,NA,NA
1872,NA,37000,NA,"British Columbia",3.96450225229915,NA,NA,NA,NA,NA,NA
1873,NA,39000,NA,"British Columbia",3.93271373209165,NA,NA,NA,NA,NA,NA
1874,NA,40000,NA,"British Columbia",3.82826549339639,NA,NA,NA,NA,NA,NA
1875,NA,42000,NA,"British Columbia",3.66023907688985,NA,NA,NA,NA,NA,NA
1876,NA,43000,NA,"British Columbia",3.66023907688985,NA,NA,NA,NA,NA,NA
1877,NA,44000,NA,"British Columbia",3.5240023179871,NA,NA,NA,NA,NA,NA
1878,NA,45000,NA,"British Columbia",3.45588365418665,NA,NA,NA,NA,NA,NA
1879,NA,46000,NA,"British Columbia",3.42409513397915,NA,NA,NA,NA,NA,NA
1880,NA,48000,NA,"British Columbia",3.5240023179871,NA,NA,NA,NA,NA,NA
1881,NA,49000,NA,"British Columbia",3.67947301684974,NA,NA,NA,NA,NA,NA
1882,NA,54000,NA,"British Columbia",3.9126790651437,NA,NA,NA,NA,NA,NA
1883,NA,59000,NA,"British Columbia",3.93859065872142,NA,NA,NA,NA,NA,NA
1884,NA,64000,NA,"British Columbia",3.44626696855578,NA,NA,NA,NA,NA,NA
1885,NA,69000,NA,"British Columbia",3.44626696855578,NA,NA,NA,NA,NA,NA
1886,NA,74000,NA,"British Columbia",3.42035480627991,NA,NA,NA,NA,NA,NA
1887,NA,78000,NA,"British Columbia",3.62764926099614,NA,NA,NA,NA,NA,NA
1888,NA,83000,NA,"British Columbia",3.47217856213351,NA,NA,NA,NA,NA,NA
1889,NA,88000,NA,"British Columbia",3.54991391156482,NA,NA,NA,NA,NA,NA
1890,NA,93000,NA,"British Columbia",3.47217856213351,NA,NA,NA,NA,NA,NA
1891,NA,98000,NA,"British Columbia",3.47217856213351,NA,NA,NA,NA,NA,NA
1892,NA,106000,NA,"British Columbia",3.47217856213351,NA,NA,NA,NA,NA,NA
1893,NA,114000,NA,"British Columbia",3.44626696855578,NA,NA,NA,NA,NA,NA
1894,NA,122000,NA,"British Columbia",3.16123716440823,NA,NA,NA,NA,NA,NA
1895,NA,130000,NA,"British Columbia",3.00576646554559,NA,NA,NA,NA,NA,NA
1896,NA,138000,NA,"British Columbia",3.16123716440823,NA,NA,NA,NA,NA,NA
1897,NA,146000,NA,"British Columbia",3.1871493266841,NA,NA,NA,NA,NA,NA
1898,NA,154000,NA,"British Columbia",3.31670786327087,NA,NA,NA,NA,NA,NA
1899,NA,162000,NA,"British Columbia",3.21306092026182,NA,NA,NA,NA,NA,NA
1900,NA,170000,NA,"British Columbia",3.31670786327087,NA,NA,NA,NA,NA,NA
1901,NA,179000,NA,"British Columbia",3.34261945684859,NA,NA,NA,NA,NA,NA
1902,NA,199000,NA,"British Columbia",3.39444321270219,NA,NA,NA,NA,NA,NA
1903,NA,220000,NA,"British Columbia",3.42035480627991,NA,NA,NA,NA,NA,NA
1904,NA,242000,NA,"British Columbia",3.47217856213351,NA,NA,NA,NA,NA,NA
1905,NA,264000,NA,"British Columbia",3.49809072440937,NA,NA,NA,NA,NA,NA
1906,NA,279000,NA,"British Columbia",3.57582550514255,NA,NA,NA,NA,NA,NA
1907,NA,309000,NA,"British Columbia",3.67947301684974,NA,NA,NA,NA,NA,NA
1908,NA,330000,NA,"British Columbia",3.75720836628106,NA,NA,NA,NA,NA,NA
1909,NA,350000,NA,"British Columbia",3.83494314701423,NA,NA,NA,NA,NA,NA
1910,NA,370000,NA,"British Columbia",3.93859065872142,NA,NA,NA,NA,NA,NA
1911,NA,393000,NA,"British Columbia",4.04223760173047,NA,NA,NA,NA,NA,NA
1912,NA,407000,NA,"British Columbia",4.22362046286897,NA,NA,NA,NA,NA,NA
1913,NA,424000,NA,"British Columbia",4.35317899945574,NA,NA,NA,NA,NA,NA
1914,NA,442000,NA,"British Columbia",4.37956204379562,NA,NA,NA,NA,NA,NA
1915,NA,450000,NA,"British Columbia",4.45255474452555,NA,NA,NA,NA,NA,NA
1916,NA,456000,NA,"British Columbia",4.89051094890511,NA,NA,NA,NA,NA,NA
1917,NA,464000,NA,"British Columbia",5.76642335766423,NA,NA,NA,NA,NA,NA
1918,NA,474000,NA,"British Columbia",6.4963503649635,NA,NA,NA,NA,NA,NA
1919,NA,488000,NA,"British Columbia",7.15328467153285,NA,NA,NA,NA,NA,NA
1920,NA,507000,NA,"British Columbia",8.32116788321168,NA,NA,NA,NA,NA,NA
1921,NA,524600,NA,"British Columbia",7.2992700729927,234921.69971785,NA,NA,NA,NA,NA
1922,NA,541000,NA,"British Columbia",6.71532846715328,248391.265023425,NA,NA,NA,NA,NA
1923,NA,555000,NA,"British Columbia",6.71532846715328,251832.652893846,NA,NA,NA,NA,NA
1924,NA,571000,NA,"British Columbia",6.56934306569343,265940.101105285,NA,NA,NA,NA,NA
1925,NA,588000,NA,"British Columbia",6.64233576642336,283561.755819718,NA,NA,NA,NA,NA
1926,445.824925688894,606000,7.4156289145973,"British Columbia",6.71532846715328,296240.495157984,10955.3047100334,22410.5575125364,735.684695856261,6638.91465428027,NA
1927,470.397524320729,623000,7.4156289145973,"British Columbia",6.64233576642336,295782.436016995,11367.2694745277,23942.6281627617,755.052205972278,7081.80888263076,NA
1928,516.104427161702,641000,7.49207869722202,"British Columbia",6.64233576642336,298887.601378211,12121.5659805512,25996.139544448,805.155112576758,7769.92379353332,NA
1929,554.088886204603,659000,7.87432761034559,"British Columbia",6.71532846715328,297483.574001668,12520.646798514,27736.3423103639,840.802558732327,8251.10624022072,NA
1930,518.289727886459,676000,6.80403065359959,"British Columbia",6.64233576642336,290074.680499694,11542.6381299898,26899.3604075738,766.700780897129,7802.82337587307,NA
1931,446.574083435266,694300,5.88663326210301,"British Columbia",5.98540145985401,280655.9702258,10746.1541244615,26584.3438235461,643.200465843678,7461.05480861359,NA
1932,375.362134591365,707000,5.35148478373001,"British Columbia",5.47445255474453,263921.059933806,9698.18244960244,25979.7948431574,530.922396876046,6856.61499186893,NA
1933,354.609005436395,717000,5.35148478373001,"British Columbia",5.18248175182482,266673.510892834,9543.17358021216,25658.549415363,494.573229339463,6842.45545701212,NA
1934,386.184643106485,727000,5.2750350011053,"British Columbia",5.25547445255474,291620.64835427,10107.6142644025,25197.9261814608,531.203085428452,7348.23557022061,NA
1935,420.610673026258,736000,5.58083413160416,"British Columbia",5.32846715328467,309212.110487449,10725.0711369486,25528.2768334993,571.481892698721,7893.65235679416,NA
1936,453.5660352757,745200,5.88663326210301,"British Columbia",5.4014598540146,316363.61300772,11268.251373252,26542.5623494271,608.650074175658,8397.10092334743,NA
1937,508.213149199358,759000,6.26888217522658,"British Columbia",5.62043795620438,323812.097374506,11913.351717111,27924.3240959879,669.582541764636,9042.23395328728,NA
1938,522.080707475256,775000,6.03953282735244,"British Columbia",5.62043795620438,317830.788273713,11985.7657183259,29226.144144673,673.652525774523,9288.9684317026,NA
